date,home,region,city
2016-02-08,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-09,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-10,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-11,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-12,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-13,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-14,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-15,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-16,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-17,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-18,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-19,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-20,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-21,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-22,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-23,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-24,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-25,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-26,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-02-27,"Bethlehem, PA",New Jersey,"Princeton, New Jersey"
2016-02-28,"Bethlehem, PA",New Jersey,"Princeton, New Jersey"
2016-02-29,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-01,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-02,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-03,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-04,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-05,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-06,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-07,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-08,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-09,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-10,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-11,"Bethlehem, PA",Virginia,"Fairfax, Virginia"
2016-03-12,"Bethlehem, PA",South Carolina,"North Myrtle Beach, South Carolina"
2016-03-13,"Bethlehem, PA",South Carolina,"North Myrtle Beach, South Carolina"
2016-03-14,"Bethlehem, PA",South Carolina,"North Myrtle Beach, South Carolina"
2016-03-15,"Bethlehem, PA",South Carolina,"North Myrtle Beach, South Carolina"
2016-03-16,"Bethlehem, PA",South Carolina,"North Myrtle Beach, South Carolina"
2016-03-17,"Bethlehem, PA",South Carolina,"North Myrtle Beach, South Carolina"
2016-03-18,"Bethlehem, PA",South Carolina,"North Myrtle Beach, South Carolina"
2016-03-19,"Bethlehem, PA",South Carolina,"North Myrtle Beach, South Carolina"
2016-03-20,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-21,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-22,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-23,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-24,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-25,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-26,"Bethlehem, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-03-27,"Bethlehem, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-03-28,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-29,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-30,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-03-31,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-01,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-02,"Bethlehem, PA",Pennsylvania,"Pittsburgh, Pennsylvania"
2016-04-03,"Bethlehem, PA",Pennsylvania,"Pittsburgh, Pennsylvania"
2016-04-04,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-05,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-06,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-07,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-08,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-09,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-10,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-11,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-12,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-13,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-14,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-15,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-16,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-17,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-18,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-19,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-20,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-21,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-22,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-23,"Bethlehem, PA",West Virginia,"Morgantown, West Virginia"
2016-04-24,"Bethlehem, PA",West Virginia,"Morgantown, West Virginia"
2016-04-25,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-26,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-27,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-28,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-29,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-04-30,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-01,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-02,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-03,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-04,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-05,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-06,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-07,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-08,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-09,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-10,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-11,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-12,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-13,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-14,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-15,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-16,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-05-17,"Bethlehem, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-05-18,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-05-19,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-05-20,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-05-21,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-05-22,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-05-23,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-05-24,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-05-25,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-05-26,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-05-27,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-05-28,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-05-29,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-05-30,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-05-31,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-01,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-02,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-03,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-04,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-05,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-06,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-07,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-08,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-09,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-10,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-11,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-12,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-13,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-14,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-15,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-16,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-17,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-18,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-19,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-20,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-21,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-22,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-23,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-24,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-25,"Carlisle, PA",Pennsylvania,"Pittsburgh, Pennsylvania"
2016-06-26,"Carlisle, PA",Pennsylvania,"Pittsburgh, Pennsylvania"
2016-06-27,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-28,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-29,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-06-30,"Carlisle, PA",Michigan,"Reading, Michigan"
2016-07-01,"Carlisle, PA",Michigan,"Reading, Michigan"
2016-07-02,"Carlisle, PA",Michigan,"Reading, Michigan"
2016-07-03,"Carlisle, PA",Michigan,"Reading, Michigan"
2016-07-04,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-05,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-06,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-07,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-08,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-09,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-10,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-11,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-12,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-13,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-14,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-15,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-16,"Carlisle, PA",Virginia,"Richmond, Virginia"
2016-07-17,"Carlisle, PA",Virginia,"Richmond, Virginia"
2016-07-18,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-19,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-20,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-21,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-22,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-23,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-24,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-25,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-26,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-27,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-28,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-07-29,"Carlisle, PA",Pennsylvania,"Seven Springs, Pennsylvania"
2016-07-30,"Carlisle, PA",Pennsylvania,"Seven Springs, Pennsylvania"
2016-07-31,"Carlisle, PA",Pennsylvania,"Mill Run, Pennsylvania"
2016-08-01,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-02,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-03,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-04,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-05,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-06,"Carlisle, PA",Pennsylvania,"Allentown, Pennsylvania"
2016-08-07,"Carlisle, PA",Pennsylvania,"Allentown, Pennsylvania"
2016-08-08,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-09,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-10,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-11,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-12,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-13,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-14,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-15,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-16,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-17,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-18,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-19,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-20,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-21,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-22,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-23,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-24,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-25,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-26,"Carlisle, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-08-27,"Carlisle, PA",Pennsylvania,"Pittsburgh, Pennsylvania"
2016-08-28,"Carlisle, PA",Pennsylvania,"Pittsburgh, Pennsylvania"
2016-08-29,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-08-30,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-08-31,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-01,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-02,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-03,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-04,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-05,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-06,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-07,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-08,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-09,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-10,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-11,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-12,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-13,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-14,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-15,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-16,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-17,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-18,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-19,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-20,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-21,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-22,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-23,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-24,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-25,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-26,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-27,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-28,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-29,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-09-30,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-01,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-02,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-03,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-04,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-05,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-06,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-07,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-08,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-09,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-10,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-11,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-12,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-13,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-14,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-15,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-16,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-17,"Bethlehem, PA",Pennsylvania,"Jim Thorpe, Pennsylvania"
2016-10-18,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-19,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-20,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-21,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-22,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-23,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-24,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-25,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-26,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-27,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-28,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-29,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-30,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-10-31,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-01,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-02,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-03,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-04,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-05,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-06,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-07,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-08,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-09,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-10,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-11,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-12,"Bethlehem, PA",Pennsylvania,"Pittsburgh, Pennsylvania"
2016-11-13,"Bethlehem, PA",Pennsylvania,"Pittsburgh, Pennsylvania"
2016-11-14,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-15,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-16,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-17,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-18,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-19,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-20,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-21,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-22,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-23,"Bethlehem, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-11-24,"Bethlehem, PA",Tennessee,"Crossville, Tennessee"
2016-11-25,"Bethlehem, PA",Tennessee,"Crossville, Tennessee"
2016-11-26,"Bethlehem, PA",Tennessee,"Crossville, Tennessee"
2016-11-27,"Bethlehem, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-11-28,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-29,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-11-30,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-01,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-02,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-03,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-04,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-05,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-06,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-07,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-08,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-09,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-10,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-11,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-12,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-13,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-14,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-15,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-16,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-17,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-18,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-19,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-20,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-21,"Bethlehem, PA",Pennsylvania,"Bethlehem, Pennsylvania"
2016-12-22,"Bethlehem, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-12-23,"Bethlehem, PA",Ohio,"Springfield, Ohio"
2016-12-24,"Bethlehem, PA",Ohio,"Springfield, Ohio"
2016-12-25,"Bethlehem, PA",Ohio,"Springfield, Ohio"
2016-12-26,"Bethlehem, PA",Ohio,"Springfield, Ohio"
2016-12-27,"Bethlehem, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-12-28,"Bethlehem, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-12-29,"Bethlehem, PA",Pennsylvania,"Carlisle, Pennsylvania"
2016-12-30,"Bethlehem, PA",Virginia,"Fairfax, Virginia"
2016-12-31,"Bethlehem, PA",District of Columbia,"Washington, District of Columbia"
2017-01-01,"Bethlehem, PA",Pennsylvania,"Carlisle, Pennsylvania"
2017-01-02,"Bethlehem, PA",Pennsylvania,"Carlisle, Pennsylvania"
2017-01-03,"Bethlehem, PA",Pennsylvania,"Carlisle, Pennsylvania"
2017-01-04,"Bethlehem, PA",Pennsylvania,"Carlisle, Pennsylvania"
2017-01-05,"Bethlehem, PA",Pennsylvania,"Carlisle, Pennsylvania"
